track_id,name,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,genre,era
0nNgYDUY4zx9KJAM6ZkPAs,That's The Way Love Is,Bobby Brown,0,0.706,0.886,10,-6.335,0,0.0463,0.0797,2.07e-05,0.0509,0.914,108.353,291467,r&b,~2000
1B75hgRqe7A4fwee3g3Wmu,U Can't Touch This,MC Hammer,71,0.867,0.517,11,-13.222,0,0.0875,0.00456,0.000339,0.0864,0.866,133.148,257360,r&b,~2000
0knqVSsgD7C8yu5yNmQFbA,Cannonball,Damien Rice,60,0.642,0.284,1,-15.317,1,0.0326,0.845,0.000234,0.113,0.439,147.874,310000,r&b,2000s
1srFoNCknHTaIU1s4sStxy,Say Less,Lisi,59,0.921,0.428,6,-13.323,0,0.373,0.168,0.000339,0.163,0.51,139.952,164953,rap,2010s
1zGk1kgAxCpg6PHjGuLe4J,Pinball Wizard,The Who,18,0.543,0.715,2,-8.89,1,0.0356,0.0192,0.0,0.256,0.468,124.011,180943,rock,~2000
1JWog4dILZKJyg8o57Ew7p,Feelin' Inside,Bobby Brown,22,0.684,0.673,11,-6.957,0,0.0974,0.147,0.0,0.132,0.798,82.988,249307,r&b,~2000
2BkIizhyucfTfpnT0jcLCV,Under Pressure,Pickin' On Series,34,0.654,0.567,2,-6.352,1,0.027,0.346,4.35e-05,0.102,0.566,121.984,216800,r&b,2000s
6ujdygRPDIOfPSDbhUwDIC,U Know What U Did,Nelson Leeroy,22,0.841,0.853,6,-4.378,1,0.0393,0.0463,0.0443,0.0385,0.803,125.003,156480,latin,2020s
2H4PYDafEuMvHqbkErc0vE,Come First,Terror Jr,37,0.893,0.199,7,-11.758,0,0.239,0.124,0.00037,0.0865,0.339,95.065,171789,edm,2010s
4RY96Asd9IefaL3X4LOLZ8,In Da Club,50 Cent,71,0.902,0.72,6,-2.776,0,0.347,0.26,0.0,0.0749,0.805,90.059,193467,r&b,2000s
74EV0g12ihUoOUXMprFpZB,Losing My Religion,R.E.M.,23,0.672,0.841,9,-5.992,0,0.0285,0.0767,0.0,0.135,0.82,125.437,267733,rock,~2000
0eZElvtraNNWjjRnwiIM6B,Iggin' Me,Chico DeBarge,0,0.817,0.478,7,-7.32,1,0.119,0.315,0.0399,0.294,0.347,126.951,303133,r&b,~2000
0lchLc0vSyRRqKSPIkFtJI,Superlove (feat. Oh Wonder),Whethan,66,0.578,0.491,11,-8.544,0,0.21,0.203,0.000378,0.182,0.64,98.273,184814,pop,2010s
0wjo8DmCAqZ1q3lVLCyrRG,Marathon,Raheem DeVaughn,31,0.596,0.595,0,-5.315,1,0.0655,0.585,2.51e-05,0.426,0.411,86.676,345427,r&b,2000s
0oeF5V2gTRUnAdG7BtaABA,Me Pichea,Casper Magico,54,0.789,0.765,9,-4.143,0,0.118,0.49,0.0,0.623,0.491,95.075,227603,rap,2020s
5QArbhcHhpW48U4cK3Joj9,Nightmare Choir (I Been Asleep Too Long),$uicideBoy$,49,0.777,0.902,1,-3.915,1,0.349,0.0905,0.0,0.275,0.462,129.985,134844,rap,2010s
3bHMaCVB1B2QE3fEdZtPf5,Here Tonight,Wildcrow,12,0.524,0.852,11,-4.604,0,0.0524,0.0362,0.0,0.112,0.196,127.868,196875,edm,2020s
21DA9SV7Men1ukbY7jR5G6,Like A Fool (Back To You),Mabryx,47,0.579,0.757,10,-7.97,1,0.0402,0.0186,3.27e-05,0.115,0.142,120.037,192000,r&b,2020s
6iwWFPOSfhH6kArlU52fp0,Give Blood,Pete Townshend,35,0.508,0.791,8,-11.896,1,0.0486,0.00974,0.106,0.048,0.411,127.645,346973,rock,~2000
70zg99pT51vB4wlMS7e4q7,La Playa - Remix,Myke Towers,79,0.775,0.633,10,-3.332,0,0.133,0.201,0.0,0.219,0.394,140.008,250333,latin,2020s
40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,Eagles,82,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,391376,rock,~2000
4V7yVMtfa4dHlnhCgU3TQC,Body Double,Dance Yourself Clean,33,0.759,0.682,5,-6.34,0,0.041,0.0573,0.0,0.106,0.466,108.941,182053,pop,2010s
0koUxbhFiJ6MusLzYV0CQX,50,Mudd Bughatti,28,0.742,0.781,6,-4.781,1,0.256,0.188,0.0,0.0878,0.537,150.114,154000,rap,2010s
07OKKRUAmBaJDf8YGF1PD5,Do Me Like A Drug,Emmanuel Franco,35,0.857,0.757,6,-4.739,1,0.0503,0.159,0.00765,0.0977,0.374,106.985,172710,pop,2020s
4kFmRFE9YzjKnUCbXQKnag,Nessaja,Scooter,47,0.486,0.904,2,-6.642,1,0.0364,0.000748,0.0984,0.187,0.118,143.048,208450,pop,2010s
1vO74sgANNL6FF380qz5zb,Cuando Pase El Temblor - En Vivo,Soda Stereo,0,0.656,0.686,0,-10.614,1,0.0323,0.00351,0.00749,0.825,0.382,94.031,294800,rock,~2000
3XC7Jd6SfrQYKZJ6inyRHK,The House of the Rising Sun,The Animals,66,0.316,0.484,9,-9.11,0,0.0308,0.000334,0.00445,0.0912,0.299,117.363,269907,rock,~2000
3298yRJKPcCndQdNiTZKIo,Sweet Caroline,Neil Diamond,20,0.538,0.127,11,-16.057,1,0.0284,0.589,0.00017,0.238,0.527,62.829,203573,latin,~2000
1nInOsHbtotAmEOQhtvnzP,Stronger (What Doesn't Kill You),Kelly Clarkson,73,0.562,0.939,0,-4.282,1,0.0475,0.046,0.0,0.112,0.684,116.044,221947,pop,2010s
6Bv2bQvYZDJLVlMPbmuFQm,Everything,Jody Watley,25,0.583,0.686,0,-8.834,1,0.0304,0.336,0.00111,0.299,0.574,164.019,256507,r&b,2000s
5Xak5fmy089t0FYmh3VJiY,Black,Pearl Jam,75,0.36,0.684,4,-6.457,0,0.0308,0.323,0.0,0.34,0.2,77.15,342653,rock,~2000
2MLHyLy5z5l5YRp7momlgw,Island In The Sun,Weezer,75,0.654,0.81,4,-6.26,0,0.0288,0.00719,0.00251,0.165,0.661,114.623,200307,rock,2000s
3IfgRu6zDhvNj7nTPIzsyj,Besser du rennst,Subway To Sally,34,0.553,0.926,0,-3.829,1,0.0396,2.48e-05,1.56e-05,0.324,0.661,91.988,246267,pop,2000s
6XkqVBDmllKLbh84nlXEZ5,Hit Stick,Chinese Kitty,0,0.939,0.316,11,-9.111,1,0.246,0.00356,0.000501,0.0929,0.904,101.98,134191,r&b,2010s
5HiP7QX910Rql8nM89Mpl8,Platonic Dancer,オメガトライブ,21,0.701,0.805,4,-4.851,0,0.0283,0.0428,2.97e-05,0.0794,0.616,125.845,298733,rock,~2000
78XK5PDIKWiDKcgiLl1x0o,Still Disappointed,Stormzy,70,0.731,0.674,1,-6.986,1,0.274,0.0943,0.0,0.0807,0.701,139.916,165027,rap,2020s
3TO7bbrUKrOSPGRTB5MeCz,Time,Pink Floyd,70,0.358,0.48,9,-11.79,1,0.0849,0.521,0.00428,0.178,0.356,120.317,413947,rock,~2000
1QLRsTQdtz5KTXHndX1sLd,Blame Me,Hannah Williams,6,0.558,0.503,9,-7.471,0,0.03,0.185,0.0,0.201,0.385,106.983,247053,r&b,2010s
2GORop0i2cyx8C0A3JzL44,Dance with Me,Orleans,55,0.565,0.392,2,-10.083,1,0.0268,0.551,0.000106,0.247,0.493,98.485,180480,rock,~2000
7DBIvPoaC3Wv69Qe5II7b3,Sleigh Ride,TLC,45,0.772,0.766,5,-8.96,0,0.0533,0.0252,0.011,0.2,0.759,96.581,223573,r&b,~2000
4ke10RxaICD8Aigf7YTFrd,Last Resort,Papa Roach,48,0.591,0.892,4,-3.703,0,0.0582,0.000511,0.000887,0.244,0.648,90.591,199587,rock,2000s
1fOkmYW3ZFkkjIdOZSf596,Pink Matter,Frank Ocean,65,0.392,0.233,11,-11.012,0,0.0587,0.951,0.000322,0.106,0.494,176.569,268813,r&b,2010s
3L0Dg5V8V4XLugW7PXhKdk,Attention - Tropical House Mix,Boonz,46,0.693,0.662,2,-5.914,0,0.0381,0.602,0.000107,0.131,0.481,94.99,194403,latin,2010s
3QmaHwaNTrqTY28ejwLKVP,Así Es Amar,María León,43,0.222,0.394,0,-6.417,1,0.0334,0.62,0.0,0.0969,0.298,76.838,268581,latin,2020s
5HaOXzafoKc3EGaRwzChsr,Spend The Night,Guy,0,0.759,0.886,6,-6.028,1,0.0525,0.0166,0.0,0.0346,0.849,110.18,261293,r&b,2000s
0PXw9NKvolWTo7U9JkNzmc,"The Heat Is On - From ""Beverly Hills Cop"" Soundtrack",Glenn Frey,59,0.622,0.865,7,-6.369,1,0.0531,0.0167,2.34e-05,0.0692,0.87,149.706,227800,rock,2010s
73lJYoFl2F1Sii50fJtgRI,The Needle And The Spoon,Lynyrd Skynyrd,0,0.489,0.626,7,-10.021,1,0.0384,0.0714,0.0902,0.193,0.679,115.829,233240,rock,2000s
4QpQD2qeHHwzEKZ1rCJLcv,Almost Love,Ashlie Amber,31,0.413,0.613,11,-6.287,1,0.0297,0.135,0.0,0.286,0.408,171.837,203150,rock,2010s
549NLPvel0Hq2PcBZdGsUJ,Matrimony: Maybe You - Remastered 2018,Maxwell,43,0.622,0.572,1,-9.16,1,0.153,0.384,1.17e-05,0.523,0.342,96.073,278067,r&b,~2000
6y20BV5L33R8YXM0YuI38N,No One Knows,Queens of the Stone Age,71,0.509,0.584,0,-4.907,1,0.057,0.0368,9.96e-05,0.384,0.685,170.411,278747,rock,2000s
7aJjhQlplwtUS7emsLIEWC,Believe In Me,Lenny Kravitz,49,0.73,0.65,5,-8.142,0,0.0354,0.00243,0.0245,0.0445,0.748,120.038,280973,rock,2000s
1CJbLAkUiPXrttszpQhnO6,Mr. Vain Recall - Radio Edit,Culture Beat,7,0.549,0.947,2,-5.141,1,0.0702,0.00191,0.0322,0.333,0.38,139.747,213413,pop,2000s
5n2dJROsTksXOXKwLIpEnx,All Things Must Pass - 2009 Digital Remaster,George Harrison,29,0.498,0.647,9,-6.668,1,0.0298,0.229,0.000636,0.0968,0.485,122.393,226920,rock,2000s
6Qb7gtV6Q4MnUjSbkFcopl,50 Ways to Leave Your Lover,Paul Simon,69,0.815,0.372,7,-12.814,1,0.0752,0.166,0.000116,0.0767,0.293,101.684,217347,rock,~2000
411GxeLBfejBTzT1WBXSgn,Break Down The Walls,Asking Alexandria,44,0.469,0.916,10,-4.163,0,0.0547,5.43e-05,0.0,0.433,0.287,144.004,211439,rock,2010s
1Q9b6CeMcDuO0uq5OJCrqu,Move Bitch,Disturbing Tha Peace,57,0.777,0.764,1,-5.682,1,0.14,0.243,0.0,0.103,0.174,177.868,270867,rap,2000s
0TWaMNid2Vnp0bE1pppcnI,Let's Get Ill - Jay Karama Remix,Kid Kenobi,13,0.657,0.934,2,-4.139,1,0.0514,0.000296,0.797,0.13,0.237,128.017,206250,edm,2010s
3OCQ5ybKASY4EIb4i9hsd7,Dead On Time - Remastered 2011,Queen,38,0.31,0.954,11,-4.56,0,0.288,0.00706,0.000136,0.237,0.421,143.736,203347,rock,~2000
2lcDP3fjVgWeS6tBj4JgaV,Dime,Julia Medina,50,0.656,0.723,9,-5.744,1,0.0509,0.0267,0.0,0.0951,0.498,136.128,206489,latin,2010s
5is0hEWWStAbbHCjWyoxq2,Too Young,Post Malone,1,0.637,0.67,11,-5.484,0,0.048,0.254,5.43e-05,0.0829,0.227,122.999,237627,rap,2010s
5VHkkdAWbO8QKMKHnFNotP,Bang - Tiësto Bootleg Radio Edit,3LAU,0,0.707,0.797,10,-3.249,0,0.075,0.00122,0.0058,0.266,0.309,127.94,208126,edm,2010s
5l43cvpvx3zpInfzD6j2UL,It's In The Mornin,Robin Thicke,0,0.604,0.631,2,-8.006,1,0.312,0.417,0.0,0.118,0.53,79.094,181427,r&b,2000s
42LiXQn3xibOEodtBMoJp3,Drop The Bomb On 'Em,Eminem,0,0.892,0.693,11,-4.048,0,0.215,0.0277,0.0,0.123,0.357,91.989,287267,rap,2000s
6TQi1WGLxAyy1itA3CqSlD,Rodeo,Juvenile,48,0.7,0.547,1,-7.907,1,0.156,0.0532,0.0,0.068,0.67,157.137,237947,rap,2000s
0USJ702LWc6LJW5Od4euwP,1000 Times,Roger Melo,37,0.666,0.869,7,-3.972,1,0.0363,0.00664,0.0,0.0741,0.633,118.031,218494,edm,2010s
1RX0sGFlP6GYbpJhyNDzKz,Oh Yoko! - Remastered 2010,John Lennon,21,0.556,0.833,1,-10.702,1,0.0321,0.284,0.352,0.196,0.806,85.181,257933,rock,2010s
1HL3yEnYq8LEyFQ3QegA5V,Crash into Me,Dave Matthews Band,66,0.541,0.677,4,-10.764,1,0.0373,0.122,0.0191,0.0938,0.555,101.1,316467,rock,~2000
6eDApnV9Jdb1nYahOlbbUh,One Time,Justin Bieber,68,0.691,0.853,1,-2.528,0,0.0372,0.0631,7.13e-05,0.082,0.762,145.999,215867,latin,2000s
7o2CTH4ctstm8TNelqjb51,Sweet Child O' Mine,Guns N' Roses,82,0.454,0.91,6,-7.766,1,0.0446,0.0852,0.0988,0.116,0.63,125.116,354520,rock,~2000
5LC7nItIEFp4nzdFdEGbf9,Stronger Than Me,Amy Winehouse,63,0.883,0.458,9,-6.801,0,0.0411,0.0401,0.000419,0.0603,0.816,91.426,214493,r&b,2010s
0798D5Kod1iRzqIVaRlpZJ,Cae la Noche,Luny Tunes,51,0.737,0.646,6,-7.854,1,0.315,0.196,0.0,0.0882,0.651,93.85,178934,latin,2000s
2Aomjzc0qNjk4uc3JYGxgc,Fades Away - Tribute Concert Version,Avicii,71,0.595,0.549,0,-7.733,1,0.104,0.132,1.45e-05,0.0873,0.165,134.493,172559,edm,2010s
0snDRsjNRMJhm7SVja8l6J,MC's Act Like They Don't Know,KRS-One,58,0.855,0.798,1,-4.018,1,0.237,0.0101,0.000615,0.628,0.855,90.429,295933,rap,~2000
0QIuAbRaleUv1OHh3eqr5o,Never Make A Promise - Radio Edit,Dru Hill,19,0.699,0.506,9,-7.395,0,0.0287,0.336,4.92e-06,0.168,0.356,113.172,246160,r&b,2000s
0lXQJKX1wPjFOwyLXAHj9z,Alone Again,ilasan,33,0.522,0.963,5,-3.061,0,0.241,0.0235,0.305,0.0964,0.26,90.147,226479,edm,2020s
3E2jVBZU7fjRNB0m3PrrhF,Nadie Como Tu,Wisin & Yandel,58,0.81,0.723,4,-5.2,0,0.194,0.409,0.0,0.137,0.738,92.993,222867,latin,2000s
02kdNcUqZRgXwQiYr92gZW,On Fire,Carmada,37,0.486,0.744,7,-6.082,0,0.356,0.0302,6.68e-05,0.0914,0.402,94.965,230507,pop,2010s
46HmcTD1wfSgiWhJ0MMaxQ,Cry,Jay Sean,31,0.669,0.699,7,-6.376,1,0.0302,0.201,0.0,0.175,0.406,128.025,274560,latin,2000s
7nuPjNAEL3qcEUcZre7rJF,Everytime We Touch (with Steve Angello & Sebastian Ingrosso),David Guetta,47,0.707,0.471,9,-7.667,1,0.0354,0.0086,0.00839,0.179,0.355,125.014,220640,edm,2000s
4np8Hinsx8hQkajMv8myRC,Hit or Miss,Winter Havens,39,0.819,0.548,1,-6.612,1,0.0734,0.00548,0.0,0.0983,0.283,120.042,172000,rock,2020s
7g3Htzh3rezIFVWAy59vsw,Love of My Own,Eric Benét,40,0.644,0.341,8,-8.513,0,0.0361,0.256,0.000357,0.0804,0.14,76.727,342467,r&b,~2000
6dugx9WBSS8TDxbKqp9zmj,Scatman's World,Scatman John,54,0.703,0.874,11,-10.801,0,0.0566,0.0705,4.84e-06,0.0947,0.939,146.987,225133,pop,~2000
0M7wMmWaB3ZIkGuRFE4457,How,The Cranberries,44,0.554,0.582,4,-12.307,0,0.0314,0.109,0.0118,0.0805,0.637,105.497,171840,rock,~2000
5ctItM0sdr8V4N0bmPIX7h,Hablemos el Mismo Idioma,Gloria Estefan,37,0.74,0.66,11,-5.644,0,0.0468,0.304,0.0,0.0955,0.962,93.743,283707,latin,~2000
3yNZ5r3LKfdmjoS3gkhUCT,bad guy (with Justin Bieber),Billie Eilish,83,0.67,0.453,0,-11.265,1,0.295,0.252,0.33,0.117,0.68,135.055,194840,latin,2010s
19SEn5eUuuixwxFPNtrq7D,This Town (feat. Sasha Sloan & Gucci Mane) - Gucci Mane Edit,Kygo,51,0.735,0.463,10,-7.764,0,0.0789,0.508,4.48e-06,0.0998,0.526,147.965,202267,pop,2010s
0VSzREd1OjEWJ9tXoFHRQH,Those Kinda Nights (feat. Ed Sheeran),Eminem,76,0.794,0.637,4,-6.29,0,0.339,0.028,0.0,0.0919,0.393,103.868,177693,r&b,2020s
331dQ0vPDNCNLXFXo2atFe,Every Little Step - With Rap,Bobby Brown,0,0.628,0.828,1,-7.993,1,0.0518,0.00446,1.48e-05,0.0908,0.748,97.926,252000,r&b,~2000
2mUmIojqLpULQ4FoCsKngI,We're Warriors,Hellblasterz,25,0.317,0.977,10,-1.133,0,0.294,0.00926,1.6e-05,0.153,0.0808,115.681,281728,edm,2020s
61Qhe2mHSLhUE04QeK4lkD,Breakaway,Kelly Clarkson,64,0.446,0.701,9,-4.179,0,0.0295,0.0298,8.89e-06,0.0931,0.394,159.958,237000,latin,2000s
2Y9pYS0xxZB6a1xduvl885,No One,Dave Hollister,5,0.716,0.487,10,-5.827,1,0.0808,0.0349,1.79e-06,0.0766,0.461,100.047,249573,r&b,2000s
4Y36xj2AyVRguhrGB1Linl,Best Shoes,Casey Conroy,29,0.745,0.299,6,-7.64,1,0.0354,0.674,2.23e-06,0.291,0.306,94.95,218972,pop,2020s
0a4agFmqHXxcZl1nho1BxM,Heart Of Glass - Special Mix,Blondie,70,0.694,0.577,4,-14.63,1,0.0308,0.015,0.00836,0.0853,0.845,114.478,275733,rock,~2000
3FmSuz3ElwIPfqWoMWOzpq,Dangerous,No Friends,46,0.684,0.58,1,-9.947,1,0.148,0.000479,0.000216,0.113,0.212,123.954,194093,pop,2020s
5ahbge6cAozopYL2EeJg82,Everything's Out In the Open,Johnnie Taylor,34,0.535,0.361,9,-16.82,0,0.0542,0.441,1.25e-05,0.317,0.442,75.795,233667,rap,~2000
0GFXbdgwVYO8Dw6BG8MLfL,Diamonds,Echosmith,56,0.568,0.922,6,-3.817,1,0.0473,0.0059,4.64e-05,0.104,0.654,118.98,202687,pop,2020s
2Mb3zpobD0CvJGWv6NpsPy,They Reminisce Over You (T.R.O.Y.),Pete Rock & C.L. Smooth,60,0.761,0.683,2,-10.889,1,0.164,0.141,0.0,0.342,0.671,101.787,286693,rap,~2000
7A20WnLkjtZU2d7hIB6Ziu,Start Wit Me (feat. Gunna),Roddy Ricch,80,0.886,0.479,4,-8.054,0,0.334,0.077,0.0,0.135,0.408,130.029,158692,rap,2010s
6xYHezItSIXOpxMvrVRJTb,Life Is Real (Song For Lennon) - Remastered 2011,Queen,37,0.571,0.447,7,-8.303,1,0.0246,0.613,0.0,0.07,0.345,80.699,211360,rock,~2000
6sREV6MpLHTqcOmBK5mvYF,Face to the Floor,Chevelle,60,0.515,0.857,5,-4.582,1,0.0511,1.25e-05,0.0954,0.486,0.669,92.028,218560,rock,2010s
0usYFHAPoXjEK1UpzwPy0i,Where Eagles Dare - 1998 Remastered Version,Iron Maiden,2,0.264,0.95,4,-7.183,0,0.0685,0.00264,0.0453,0.433,0.468,113.288,370333,rock,~2000
1eduDdsjMO7Or4EXnMf2iS,How Do You Want It,2Pac,66,0.763,0.84,8,-3.704,1,0.0929,0.0346,0.0,0.0601,0.748,92.477,287547,rap,~2000
0wbnC9AUenxp613TYaJsGK,Narcos,Migos,73,0.936,0.585,0,-6.914,1,0.125,0.0142,0.0,0.132,0.242,124.991,255379,r&b,2010s
211Jwzk66OtOIfZeOYgj95,Castigo,Srta. Dayana,38,0.87,0.574,1,-5.787,0,0.0665,0.0509,8.62e-06,0.105,0.679,120.027,198933,latin,2020s
4TkfJCHscikJlsxzh1ow9h,Pepe,JEANS,52,0.764,0.883,9,-10.304,1,0.0434,0.0395,1.5e-06,0.0985,0.844,137.015,197627,pop,~2000
3BffVF4K7OelPuo46KUqhe,Ella Me Levanto,Daddy Yankee,0,0.759,0.9,2,-4.766,0,0.0643,0.0804,0.0,0.224,0.76,100.021,209493,latin,2000s
3ZXcjz3A5vNsR5dA1e6ITl,Always Something There to Remind Me - 2018 Remaster,Naked Eyes,56,0.609,0.777,7,-5.853,1,0.0377,0.126,0.0,0.519,0.682,149.252,219373,rock,~2000
6dTEviMGUJLTwto9AM2r5h,When the Children Cry - 2006 Remaster,White Lion,35,0.509,0.285,4,-11.977,0,0.0285,0.525,0.0,0.105,0.36,130.204,263867,rock,2000s
0TcOuAT1fL2RA1YUgTrBvK,American Music,Violent Femmes,0,0.552,0.565,0,-11.78,1,0.0354,0.0785,1.37e-05,0.146,0.755,133.535,229973,rock,~2000
6fJSEk0GDtPOk3gFxcnbUy,Her Eyes Are a Blue Million Miles,Captain Beefheart & His Magic Band,49,0.786,0.357,4,-15.838,0,0.0472,0.416,0.00119,0.0756,0.712,88.969,177507,rock,~2000
373ugl3mW7zrpYMWjPZWmH,Mami Cosa,Hassan El Shafei,46,0.74,0.853,5,-2.832,0,0.0921,0.233,0.0,0.392,0.872,138.96,237880,latin,2020s
3ygJkiM5ciCK7WBdkdhWlN,I Want You,Julie Myers,0,0.643,0.832,2,-6.366,1,0.064,9.35e-05,0.182,0.043,0.878,123.011,325707,latin,2000s
2pbWkjtGtjkzBdZ95GFINm,Car Wash,Rose Royce,50,0.667,0.521,9,-13.212,0,0.115,0.202,6.55e-05,0.0723,0.856,117.917,307573,r&b,~2000
6qnhXRedMi71TBYRc9jm4o,Magic Carpet Ride,Steppenwolf,13,0.616,0.777,4,-12.179,0,0.0549,0.0215,0.075,0.0512,0.786,111.732,260240,rock,~2000
1NNMoeEJCdzGJYg6VxnrGJ,Heartbreaker,Color Me Badd,19,0.756,0.91,4,-9.431,0,0.069,0.0299,3.59e-05,0.0273,0.598,107.755,239907,r&b,~2000
2N3ELS0qodljIlCx7BzOpe,The Name Of Our God,Tasha Cobbs Leonard,40,0.391,0.711,8,-5.317,1,0.0402,0.00314,0.0,0.158,0.276,147.592,405040,r&b,2010s
7L7JF5RZ2s5Pb0qSV3V5cW,No Vaseline,Ice Cube,3,0.574,0.927,11,-5.536,0,0.377,0.0384,0.0,0.137,0.51,105.575,312467,rap,~2000
11Ko2RWkUomW4PY1liDDrd,Lean On (feat. MØ & DJ Snake) - CRNKN Remix,Major Lazer,0,0.752,0.707,8,-6.365,1,0.0512,0.124,0.0527,0.201,0.0839,100.011,204000,rap,2010s
6sDP4912wjwB7BJhbSnjS1,S.O.S.,Jonas Brothers,65,0.587,0.696,7,-3.836,1,0.0677,0.000728,0.0,0.184,0.701,137.087,153347,pop,2000s
32SmDHzbqYRAhX9Jq4gDnT,"No Se De Ella ""My Space""",Don Omar,50,0.815,0.676,9,-9.174,0,0.0934,0.233,0.0237,0.242,0.77,88.008,222600,latin,2000s
0Jg602cHeMCnPez9baacIe,Cotton Eye Joe,Rednex,57,0.738,0.937,9,-7.788,0,0.0668,0.0124,0.00206,0.0338,0.614,131.994,193827,latin,~2000
1FY81Z8My4fvyfwVlLcZ9a,Quedo Envuelto,Nicolas Nerva,23,0.637,0.694,2,-7.933,1,0.26,0.522,0.0,0.223,0.771,171.79,230296,r&b,2020s
2AwCsgb9YMkjfe471IOEvf,Middle of Somewhere,The Neighbourhood,63,0.507,0.447,9,-6.723,0,0.0245,0.725,0.0,0.21,0.341,92.047,173960,pop,2010s
4sQIUcgGAJHqIqg5bkIvyI,On God,CloutBag,33,0.688,0.578,5,-3.567,1,0.0697,0.000791,0.0957,0.349,0.157,129.428,108042,r&b,2010s
0W79y7M0f7qbaIpYCJ6wWO,Hail Mary,2Pac,1,0.791,0.638,10,-6.362,0,0.246,0.153,3.98e-06,0.36,0.393,82.102,312373,rap,~2000
3LPNfzKa0VYlNedCY4MuBy,Cot Damn (feat. Ab-Liva & Rosco P. Coldchain),Clipse,37,0.817,0.582,5,-3.815,0,0.373,0.108,0.0,0.353,0.844,90.986,301107,rap,2000s
3oIVK7arAFuUOCGafPLxSC,Better Off Without You (feat. Shift K3Y),Becky Hill,68,0.682,0.855,7,-3.282,1,0.0401,0.0566,1e-06,0.101,0.304,124.004,198743,pop,2020s
23AlECRNyoiDwmx9o9E0tD,Siempre Tan Ron,Vicente Cifuentes,38,0.777,0.603,2,-8.491,1,0.0304,0.417,0.287,0.113,0.879,126.971,174206,latin,2010s
0NBHHa8wwwmBnn3aAzX5wJ,Summer Rain,Carl Thomas,52,0.667,0.627,6,-10.488,0,0.0654,0.0972,5.19e-05,0.111,0.784,186.081,232560,r&b,2000s
3MhymzaFcj7bXVJzB0ZJb8,Tricky Tricky,W&W,62,0.632,0.962,8,-3.311,1,0.302,0.0146,0.53,0.297,0.0919,139.051,162302,edm,2010s
6C5hEhWg9UUPaxdmXQUjeq,Mo Fire,Lil Wayne,46,0.831,0.663,11,-6.36,0,0.336,0.0791,0.0,0.18,0.642,145.941,203733,rap,2000s
0SkmxNE5ydxiEN0hzJbMac,Ridin' the Storm Out,REO Speedwagon,47,0.557,0.798,9,-5.843,0,0.0277,0.0158,2.67e-05,0.547,0.609,134.801,252267,rock,~2000
0OZjtuIbOvPkCy6zlgyNOk,Everyday,Jamiroquai,0,0.689,0.321,11,-18.075,0,0.0343,0.406,0.583,0.0845,0.81,136.073,267400,r&b,~2000
1a7uVN2CZADyZM3b4VqmjD,Artsy (feat. The Grouch),Living Legends,24,0.914,0.704,8,-4.003,0,0.297,0.285,0.0,0.0579,0.785,109.994,254067,rap,2000s
2wSAWEYUHkt92X4SBAPqZE,Karma Chameleon - Remastered,Culture Club,72,0.668,0.73,10,-7.182,1,0.0366,0.225,0.0,0.188,0.894,92.049,252773,rock,~2000
5e45GhSF18JYoLpaq2F48h,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo) (feat. Elvis Crespo)",Steve Aoki,69,0.715,0.942,8,-2.889,1,0.107,0.00175,0.000461,0.0581,0.818,130.019,226162,edm,2010s
6fenHIxXuuzKB55wY4WCHP,God Is A Dancer (with Mabel),Tiësto,82,0.774,0.747,1,-3.908,0,0.082,0.0241,6.11e-06,0.342,0.833,119.964,168125,edm,2010s
0eOOTL9t2P448umBMf8vcS,Wasabi Terraces,Testiculo y Uno,56,0.808,0.245,2,-11.114,1,0.0519,0.177,0.609,0.706,0.583,87.213,188053,rap,2010s
6qCyotuZh3DSf1IraRIECq,Selecta - Original Mix,Afrojack,0,0.886,0.694,5,-5.656,0,0.105,0.043,0.752,0.0524,0.407,127.989,347075,edm,2010s
46l4jIghBuLjDzUqYXY5Oo,Can't Go Home,Jelly Roll,51,0.69,0.732,9,-5.989,1,0.096,0.109,0.0,0.104,0.317,119.893,229939,rap,2010s
7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,Shawn Mendes,82,0.866,0.813,11,-4.063,0,0.0554,0.38,0.0,0.0779,0.969,121.998,199440,edm,2010s
4sQpNNOOXtef5Hby4caOr4,"Money, Power",Silky Signs,35,0.747,0.446,6,-12.188,0,0.0377,0.0915,0.000959,0.0862,0.525,121.962,188852,latin,2010s
1zK7i2QyuCmpYE209BMcPZ,Son And Daughter - Remastered 2011,Queen,34,0.328,0.723,2,-7.842,1,0.0434,0.13,0.0857,0.369,0.749,144.832,199533,rock,~2000
6e40mgJiCid5HRAGrbpGA6,I Want It That Way,Backstreet Boys,76,0.689,0.702,6,-5.642,0,0.0261,0.216,0.0,0.159,0.484,99.031,213600,pop,2000s
6n8wMpVpde4iJXAue6VHEL,Neptuno,Dj Dasten,35,0.723,0.841,5,-3.439,1,0.0481,0.0287,0.0333,0.114,0.386,127.975,202290,r&b,2010s
